,Id,DateTime,LoanSerialNumber,IssuedDate,UserId,MainDebt,Status,Scor_Scorista,Scor_Scorista_Issued,FPD_30,Surplus_insur_60,Surplus_60,ltv_60,DPD_20_75,IsIssued
8745,8745,2023-12-31 09:00:00,0,2023-12-31 09:00:00,USER-8745,27095.592174205944,Cancellation,508.46538568718904,344.2889872377901,,,,,,0
8746,8746,2023-12-31 10:00:00,0,2023-12-31 10:00:00,USER-8746,1113.8556526886966,Rejected,591.9903934849424,717.7940989162186,,,,,,0
8747,8747,2023-12-31 11:00:00,0,2023-12-31 11:00:00,USER-8747,11562.608553240121,LoanReturned,836.7342588015174,318.41738292212375,0.0,1.3478993890120177,1.3514725554315965,0.5432642014937247,0.0,1
8748,8748,2023-12-31 12:00:00,0,2023-12-31 12:00:00,USER-8748,5889.597382395915,Cancellation,594.397642895729,519.9189513477688,,,,,,0
8749,8749,2023-12-31 13:00:00,0,2023-12-31 13:00:00,USER-8749,22962.91163950399,Cancellation,546.2588186016635,842.179182419574,,,,,,0
8750,8750,2023-12-31 14:00:00,0,2023-12-31 14:00:00,USER-8750,2467.714381958031,Rejected,621.0011637347056,737.3815697956211,,,,,,0
8751,8751,2023-12-31 15:00:00,0,2023-12-31 15:00:00,USER-8751,17051.063653945508,LoanReturned,833.9444879544258,712.8396827715403,0.0,1.3565208355899487,0.19951454124496115,0.941008757086149,0.0,1
8752,8752,2023-12-31 16:00:00,0,2023-12-31 16:00:00,USER-8752,9552.857881514066,Rejected,749.8695293160422,451.08982238523447,,,,,,0
8753,8753,2023-12-31 17:00:00,0,2023-12-31 17:00:00,USER-8753,4876.437217076362,LoanReturned,392.93247497155716,652.951618585972,0.0,0.027824891954028052,1.0362196780382993,0.5124198639209155,0.0,1
8754,8754,2023-12-31 18:00:00,2,2023-12-31 18:00:00,USER-8754,23382.72815097658,Cancellation,741.793008197315,574.2915162264106,,,,,,0
8755,8755,2023-12-31 19:00:00,0,2023-12-31 19:00:00,USER-8755,7305.088193402445,Rejected,762.6044828921387,643.1034207250924,,,,,,0
8756,8756,2023-12-31 20:00:00,0,2023-12-31 20:00:00,USER-8756,7486.5811495932285,Cancellation,679.8817571771565,539.6988654464234,,,,,,0
8757,8757,2023-12-31 21:00:00,0,2023-12-31 21:00:00,USER-8757,8977.226768999768,Rejected,661.4784025419954,592.0296721667269,,,,,,0
8758,8758,2023-12-31 22:00:00,0,2023-12-31 22:00:00,USER-8758,18016.236151012796,Rejected,542.4823504662924,843.6179369597248,,,,,,0
8759,8759,2023-12-31 23:00:00,0,2023-12-31 23:00:00,USER-8759,20130.3120190317,Rejected,652.9324629156995,481.12207025438056,,,,,,0
8760,8760,2024-01-01 00:00:00,0,2024-01-01 00:00:00,USER-8760,1510.473187339004,Rejected,705.6662346837418,419.0490254163813,,,,,,0
8761,8761,2024-01-01 01:00:00,0,2024-01-01 01:00:00,USER-8761,8014.219447299919,Cancellation,367.55113644086447,546.6719435568976,,,,,,0
8762,8762,2024-01-01 02:00:00,0,2024-01-01 02:00:00,USER-8762,13498.154432653202,Rejected,441.5314781008896,588.3762808349791,,,,,,0
8763,8763,2024-01-01 03:00:00,1,2024-01-01 03:00:00,USER-8763,10627.33161267576,Rejected,406.7450334314617,347.0958599340492,,,,,,0
8764,8764,2024-01-01 04:00:00,0,2024-01-01 04:00:00,USER-8764,26640.949096815697,LoanReturned,762.6665102983079,743.2846121982136,0.0,1.2815685586115595,0.971472350712471,0.9759070365644122,0.0,1
8765,8765,2024-01-01 05:00:00,0,2024-01-01 05:00:00,USER-8765,23843.553195706147,Cancellation,674.0014253424722,532.129033232191,,,,,,0
8766,8766,2024-01-01 06:00:00,0,2024-01-01 06:00:00,USER-8766,19150.816250625998,LoanIssued,547.9281967663471,527.2527586070679,0.0,1.4496230771225547,1.1977797605303002,0.5507671132667875,0.0,1
8767,8767,2024-01-01 07:00:00,0,2024-01-01 07:00:00,USER-8767,10803.230063914154,LoanReturned,754.3306627686575,662.3619145757948,0.0,1.0285559951269436,0.03682857735976819,0.9592715328318693,1.0,1
8768,8768,2024-01-01 08:00:00,0,2024-01-01 08:00:00,USER-8768,21319.498000538635,Rejected,694.2297369958809,725.2843833417478,,,,,,0
8769,8769,2024-01-01 09:00:00,0,2024-01-01 09:00:00,USER-8769,25465.502372528037,Cancellation,802.4761948499133,842.2671483779753,,,,,,0
8770,8770,2024-01-01 10:00:00,0,2024-01-01 10:00:00,USER-8770,18250.080943410616,Rejected,342.24384785385365,395.43583417239034,,,,,,0
8771,8771,2024-01-01 11:00:00,0,2024-01-01 11:00:00,USER-8771,23749.382539907994,Cancellation,580.0365598476794,490.0556258994668,,,,,,0
8772,8772,2024-01-01 12:00:00,0,2024-01-01 12:00:00,USER-8772,22724.043880592686,LoanIssued,688.7113469669404,392.54149780508266,0.0,1.2771151364949462,1.2393786684986285,0.784121436445314,0.0,1
8773,8773,2024-01-01 13:00:00,0,2024-01-01 13:00:00,USER-8773,17580.382023649345,Cancellation,414.12125274266515,784.4702655249923,,,,,,0
8774,8774,2024-01-01 14:00:00,2,2024-01-01 14:00:00,USER-8774,10053.313287823818,Cancellation,479.91942758425023,601.6712812642007,,,,,,0
8775,8775,2024-01-01 15:00:00,0,2024-01-01 15:00:00,USER-8775,22627.682582036883,Rejected,530.4369382259047,768.842052637906,,,,,,0
8776,8776,2024-01-01 16:00:00,3,2024-01-01 16:00:00,USER-8776,6997.094624370588,Rejected,736.8790900488241,841.8739100760422,,,,,,0
8777,8777,2024-01-01 17:00:00,0,2024-01-01 17:00:00,USER-8777,23605.16204767448,Cancellation,571.4669105814573,602.6136744589617,,,,,,0
8778,8778,2024-01-01 18:00:00,0,2024-01-01 18:00:00,USER-8778,24331.854072133458,Rejected,571.0785180662841,364.9835005548943,,,,,,0
8779,8779,2024-01-01 19:00:00,0,2024-01-01 19:00:00,USER-8779,24842.20150754082,Rejected,536.9881902036799,498.6972464931723,,,,,,0
8780,8780,2024-01-01 20:00:00,0,2024-01-01 20:00:00,USER-8780,14714.563158375271,Rejected,425.72399911297344,319.9041134977651,,,,,,0
8781,8781,2024-01-01 21:00:00,0,2024-01-01 21:00:00,USER-8781,6581.942265342228,Rejected,807.6893445870205,767.1155208149362,,,,,,0
8782,8782,2024-01-01 22:00:00,0,2024-01-01 22:00:00,USER-8782,3891.984401915993,Rejected,474.7906163611715,309.83781788379514,,,,,,0
8783,8783,2024-01-01 23:00:00,0,2024-01-01 23:00:00,USER-8783,22557.476264149802,Rejected,612.1061134234453,625.7017445714677,,,,,,0
8784,8784,2024-01-02 00:00:00,0,2024-01-02 00:00:00,USER-8784,26701.580151364582,LoanReturned,381.82885453726857,358.3733072490468,0.0,1.319489351609163,0.4896399799178232,0.9638399463948577,0.0,1
8785,8785,2024-01-02 01:00:00,0,2024-01-02 01:00:00,USER-8785,19874.312406270292,Cancellation,538.833865654476,304.15681276678924,,,,,,0
8786,8786,2024-01-02 02:00:00,0,2024-01-02 02:00:00,USER-8786,5180.641751262719,Rejected,797.0919338930697,440.88274324377255,,,,,,0
8787,8787,2024-01-02 03:00:00,0,2024-01-02 03:00:00,USER-8787,28111.997007009646,Rejected,847.5058811808257,603.5187061706592,,,,,,0
8788,8788,2024-01-02 04:00:00,0,2024-01-02 04:00:00,USER-8788,29683.95842164027,Rejected,498.9635212034069,341.29835171250505,,,,,,0
8789,8789,2024-01-02 05:00:00,0,2024-01-02 05:00:00,USER-8789,13567.979688112737,Rejected,384.69480047288454,638.1883356391071,,,,,,0
8790,8790,2024-01-02 06:00:00,1,2024-01-02 06:00:00,USER-8790,18249.933388939364,LoanReturned,472.9483397017173,669.5957216255731,0.0,0.8611917897200713,1.030683196530108,0.5969481279013141,0.0,1
8791,8791,2024-01-02 07:00:00,0,2024-01-02 07:00:00,USER-8791,23539.627080048074,Rejected,479.9829726128607,833.3339550623987,,,,,,0
8792,8792,2024-01-02 08:00:00,0,2024-01-02 08:00:00,USER-8792,22355.303911451294,Rejected,654.4798368552747,794.7453942134675,,,,,,0
8793,8793,2024-01-02 09:00:00,0,2024-01-02 09:00:00,USER-8793,29065.828566070028,Rejected,572.8861984720081,611.7351064183594,,,,,,0
8794,8794,2024-01-02 10:00:00,0,2024-01-02 10:00:00,USER-8794,4331.609641284878,Rejected,722.6528505460967,736.3506447904965,,,,,,0
8795,8795,2024-01-02 11:00:00,0,2024-01-02 11:00:00,USER-8795,17841.021118141365,Cancellation,685.7168064736146,500.00259490584557,,,,,,0
8796,8796,2024-01-02 12:00:00,0,2024-01-02 12:00:00,USER-8796,21066.011170519672,Cancellation,438.21979815888545,622.1417188349561,,,,,,0
8797,8797,2024-01-02 13:00:00,0,2024-01-02 13:00:00,USER-8797,26812.854301442432,Rejected,731.340629437178,521.8447934650762,,,,,,0
8798,8798,2024-01-02 14:00:00,0,2024-01-02 14:00:00,USER-8798,26349.17920382637,Cancellation,766.1040268031488,485.37296894163165,,,,,,0
8799,8799,2024-01-02 15:00:00,0,2024-01-02 15:00:00,USER-8799,29361.99401327741,Rejected,629.1146043647009,700.2017172312189,,,,,,0
8800,8800,2024-01-02 16:00:00,0,2024-01-02 16:00:00,USER-8800,15850.275164192692,Rejected,810.2172400867169,463.1687993577102,,,,,,0
8801,8801,2024-01-02 17:00:00,0,2024-01-02 17:00:00,USER-8801,25092.06513758357,LoanReturned,730.6214675040027,509.3037485027925,0.0,1.383155217566042,0.9248393573595052,0.5821680364454326,0.0,1
8802,8802,2024-01-02 18:00:00,0,2024-01-02 18:00:00,USER-8802,13391.169535692503,Rejected,627.4677487802594,501.9443640944287,,,,,,0
8803,8803,2024-01-02 19:00:00,9,2024-01-02 19:00:00,USER-8803,13247.102457824934,Rejected,798.3912985223316,778.721884952427,,,,,,0
8804,8804,2024-01-02 20:00:00,0,2024-01-02 20:00:00,USER-8804,8347.102569712912,Rejected,630.1971641322964,393.7224584730506,,,,,,0
8805,8805,2024-01-02 21:00:00,0,2024-01-02 21:00:00,USER-8805,24728.881323557664,LoanReturned,586.655120035537,509.8116855811056,0.0,1.346894654951829,0.6602974812442822,0.6731968287069134,0.0,1
8806,8806,2024-01-02 22:00:00,0,2024-01-02 22:00:00,USER-8806,29588.638068591954,Rejected,495.9420872261065,788.3283854508522,,,,,,0
8807,8807,2024-01-02 23:00:00,0,2024-01-02 23:00:00,USER-8807,8433.91012207048,Rejected,785.574831826945,308.4174342332209,,,,,,0
8808,8808,2024-01-03 00:00:00,0,2024-01-03 00:00:00,USER-8808,2627.8160526110973,Rejected,367.49994398005185,821.3268474304624,,,,,,0
8809,8809,2024-01-03 01:00:00,0,2024-01-03 01:00:00,USER-8809,24650.73068515121,Rejected,560.426492819601,794.3952308875159,,,,,,0
8810,8810,2024-01-03 02:00:00,0,2024-01-03 02:00:00,USER-8810,18986.67152350793,Rejected,595.5773325312621,529.8164805250133,,,,,,0
8811,8811,2024-01-03 03:00:00,0,2024-01-03 03:00:00,USER-8811,28831.26521597913,Cancellation,605.1120087233772,659.1639042563712,,,,,,0
8812,8812,2024-01-03 04:00:00,0,2024-01-03 04:00:00,USER-8812,8314.937353231615,Cancellation,658.5394067668838,845.0866633421024,,,,,,0
8813,8813,2024-01-03 05:00:00,0,2024-01-03 05:00:00,USER-8813,3059.802082037151,Rejected,578.1875933395986,605.2216073839772,,,,,,0
8814,8814,2024-01-03 06:00:00,0,2024-01-03 06:00:00,USER-8814,15280.825565128545,Rejected,441.2499812019599,353.2942802950846,,,,,,0
8815,8815,2024-01-03 07:00:00,0,2024-01-03 07:00:00,USER-8815,3478.514665989277,Rejected,771.3194178767249,769.5025574417264,,,,,,0
8816,8816,2024-01-03 08:00:00,0,2024-01-03 08:00:00,USER-8816,8591.910031978516,LoanIssued,661.6389303095406,373.78338800646446,0.0,1.5573774068376698,1.1190413008377937,0.788057922756276,0.0,1
8817,8817,2024-01-03 09:00:00,0,2024-01-03 09:00:00,USER-8817,4653.35796375588,Rejected,772.0032975406684,441.49941058327965,,,,,,0
8818,8818,2024-01-03 10:00:00,0,2024-01-03 10:00:00,USER-8818,7499.833210142282,LoanReturned,451.8239200392072,780.4334441825802,0.0,1.5663351746017928,1.4418283956232658,0.6771216663159787,0.0,1
8819,8819,2024-01-03 11:00:00,0,2024-01-03 11:00:00,USER-8819,4078.1949318203638,Rejected,650.381292196552,440.81606651058996,,,,,,0
8820,8820,2024-01-03 12:00:00,0,2024-01-03 12:00:00,USER-8820,28663.273983391275,LoanReturned,692.7955597920172,709.797261859012,0.0,0.9005147911203676,0.4852124698828242,0.5574107690634732,0.0,1
8821,8821,2024-01-03 13:00:00,10,2024-01-03 13:00:00,USER-8821,9078.318690042328,Rejected,510.8728382023112,546.2205233173746,,,,,,0
8822,8822,2024-01-03 14:00:00,0,2024-01-03 14:00:00,USER-8822,13873.029993784397,Cancellation,746.7342650137957,717.8619200977748,,,,,,0
8823,8823,2024-01-03 15:00:00,0,2024-01-03 15:00:00,USER-8823,27059.742421392446,Rejected,301.3798261632632,427.7937347715532,,,,,,0
8824,8824,2024-01-03 16:00:00,0,2024-01-03 16:00:00,USER-8824,20642.326050882755,LoanReturned,627.2058626178218,530.761038727396,0.0,0.05353952812841387,1.1226538247537454,0.7275196688146626,1.0,1
8825,8825,2024-01-03 17:00:00,0,2024-01-03 17:00:00,USER-8825,18923.086936291456,Rejected,637.4626586936718,474.9887362253635,,,,,,0
8826,8826,2024-01-03 18:00:00,0,2024-01-03 18:00:00,USER-8826,21461.33252046428,Rejected,593.6137011712494,436.97422309011915,,,,,,0
8827,8827,2024-01-03 19:00:00,0,2024-01-03 19:00:00,USER-8827,25035.84545605607,Rejected,646.5266678056972,472.9364261568218,,,,,,0
8828,8828,2024-01-03 20:00:00,0,2024-01-03 20:00:00,USER-8828,26452.408767701065,Cancellation,391.9747713627986,477.64570939415955,,,,,,0
8829,8829,2024-01-03 21:00:00,0,2024-01-03 21:00:00,USER-8829,19636.55044928577,Cancellation,676.6298149913066,825.45800651098,,,,,,0
8830,8830,2024-01-03 22:00:00,0,2024-01-03 22:00:00,USER-8830,26810.210966127674,Rejected,484.6839295601659,593.2766829377566,,,,,,0
8831,8831,2024-01-03 23:00:00,0,2024-01-03 23:00:00,USER-8831,16526.52829533883,LoanReturned,548.6295584167548,554.1287035801429,0.0,0.032481740962870494,0.4718055672652733,0.9940326300908373,0.0,1
8832,8832,2024-01-04 00:00:00,0,2024-01-04 00:00:00,USER-8832,9041.43483178428,Cancellation,483.21015019794777,576.8252134469354,,,,,,0
8833,8833,2024-01-04 01:00:00,0,2024-01-04 01:00:00,USER-8833,26522.224557631485,Rejected,560.664911924717,847.8720368403802,,,,,,0
8834,8834,2024-01-04 02:00:00,2,2024-01-04 02:00:00,USER-8834,16702.711994979527,Rejected,641.8630745814612,659.4740076901894,,,,,,0
8835,8835,2024-01-04 03:00:00,0,2024-01-04 03:00:00,USER-8835,27277.990039449793,Cancellation,761.0889089925531,686.9176528050834,,,,,,0
8836,8836,2024-01-04 04:00:00,0,2024-01-04 04:00:00,USER-8836,2164.866604566855,LoanReturned,565.8892817021215,472.49200624717855,1.0,1.5961753927305886,1.2684797104741237,0.9081602729286715,0.0,1
8837,8837,2024-01-04 05:00:00,0,2024-01-04 05:00:00,USER-8837,12527.95679469583,Rejected,477.7731051819818,559.3457404823282,,,,,,0
8838,8838,2024-01-04 06:00:00,1,2024-01-04 06:00:00,USER-8838,28486.34553251158,Rejected,568.3680334089613,401.2359642245241,,,,,,0
8839,8839,2024-01-04 07:00:00,0,2024-01-04 07:00:00,USER-8839,8239.85268999078,Cancellation,678.8420152387835,676.8542006298665,,,,,,0
8840,8840,2024-01-04 08:00:00,0,2024-01-04 08:00:00,USER-8840,28304.551135116286,LoanIssued,490.6853941991876,489.47198916427095,0.0,0.5735138460216348,0.6559097488341403,1.174327188513683,0.0,1
8841,8841,2024-01-04 09:00:00,0,2024-01-04 09:00:00,USER-8841,28663.17137274825,Rejected,527.8551410978735,711.5586011690277,,,,,,0
8842,8842,2024-01-04 10:00:00,0,2024-01-04 10:00:00,USER-8842,26582.12711254997,Cancellation,609.5618993548051,417.23872057421596,,,,,,0
8843,8843,2024-01-04 11:00:00,0,2024-01-04 11:00:00,USER-8843,17346.37330770566,Rejected,461.7050951050425,521.9266655108272,,,,,,0
8844,8844,2024-01-04 12:00:00,0,2024-01-04 12:00:00,USER-8844,19761.244023338517,Rejected,414.996562749443,559.1513869787749,,,,,,0
8845,8845,2024-01-04 13:00:00,0,2024-01-04 13:00:00,USER-8845,26218.892955046205,Rejected,377.2157561247941,391.58894457361055,,,,,,0
8846,8846,2024-01-04 14:00:00,1,2024-01-04 14:00:00,USER-8846,23501.01538928635,Rejected,493.93549071934086,338.27510194268706,,,,,,0
8847,8847,2024-01-04 15:00:00,0,2024-01-04 15:00:00,USER-8847,19272.721634206937,LoanReturned,326.5885985409314,474.3872335251597,0.0,0.6418064451991845,0.6738986010918064,0.8051451626933841,0.0,1
8848,8848,2024-01-04 16:00:00,0,2024-01-04 16:00:00,USER-8848,29485.522828250378,Cancellation,620.9153896902258,599.6906789393995,,,,,,0
8849,8849,2024-01-04 17:00:00,0,2024-01-04 17:00:00,USER-8849,20884.62245367713,Rejected,396.75015129863846,658.9734217122569,,,,,,0
8850,8850,2024-01-04 18:00:00,1,2024-01-04 18:00:00,USER-8850,29288.97778098507,Rejected,507.5671357815236,533.8992387757467,,,,,,0
8851,8851,2024-01-04 19:00:00,0,2024-01-04 19:00:00,USER-8851,2664.265763605631,LoanReturned,448.0725484691049,575.152687207775,0.0,0.7988436499834262,1.1578208717047276,0.732961648596585,1.0,1
8852,8852,2024-01-04 20:00:00,0,2024-01-04 20:00:00,USER-8852,5029.850751524162,LoanReturned,646.7144814879621,598.7561359253139,0.0,0.45185829524204685,0.7442545492156192,0.9855756693849136,1.0,1
8853,8853,2024-01-04 21:00:00,0,2024-01-04 21:00:00,USER-8853,14092.306534014228,LoanReturned,767.6901138067765,581.5509515767174,0.0,1.0037041311799137,0.39996692691134317,0.7883711526240996,0.0,1
8854,8854,2024-01-04 22:00:00,0,2024-01-04 22:00:00,USER-8854,12161.504365645138,LoanReturned,648.3155736435897,349.680705537994,0.0,1.3338546657136263,1.4933054005041373,0.9328164881132583,0.0,1
8855,8855,2024-01-04 23:00:00,0,2024-01-04 23:00:00,USER-8855,23699.310399353806,Rejected,598.3777107703665,522.750567993045,,,,,,0
8856,8856,2024-01-05 00:00:00,0,2024-01-05 00:00:00,USER-8856,5657.806767606909,Rejected,667.9960566271232,412.3822828299366,,,,,,0
8857,8857,2024-01-05 01:00:00,0,2024-01-05 01:00:00,USER-8857,29306.760194233168,Rejected,316.4948507681099,593.5547858593649,,,,,,0
8858,8858,2024-01-05 02:00:00,0,2024-01-05 02:00:00,USER-8858,10136.910382566506,LoanReturned,367.56456352916587,716.9419387546915,0.0,0.43748078296935006,0.9303380893725365,1.1624010963964544,1.0,1
8859,8859,2024-01-05 03:00:00,0,2024-01-05 03:00:00,USER-8859,13438.787524464624,LoanReturned,352.20997978407433,618.7174646180488,0.0,1.2632041382105261,0.9677243351223429,0.8494324599774571,0.0,1
8860,8860,2024-01-05 04:00:00,0,2024-01-05 04:00:00,USER-8860,8967.605940760664,LoanReturned,354.00844116183123,422.0020183067689,0.0,1.1424325435395355,0.9698728767566365,0.8487225041239306,0.0,1
8861,8861,2024-01-05 05:00:00,0,2024-01-05 05:00:00,USER-8861,17801.544902469872,Cancellation,443.2660433581014,414.26628707863506,,,,,,0
8862,8862,2024-01-05 06:00:00,0,2024-01-05 06:00:00,USER-8862,2700.232312254934,Cancellation,592.6287432107629,320.3489717286413,,,,,,0
8863,8863,2024-01-05 07:00:00,0,2024-01-05 07:00:00,USER-8863,5340.647661543015,LoanReturned,363.0748682612109,534.5094851841998,0.0,0.8934918867696268,1.3250385991305966,1.042616566399107,0.0,1
8864,8864,2024-01-05 08:00:00,0,2024-01-05 08:00:00,USER-8864,22628.133399143,Rejected,814.3139326541641,538.0738448893371,,,,,,0
8865,8865,2024-01-05 09:00:00,0,2024-01-05 09:00:00,USER-8865,6408.516918739313,Rejected,769.8412414599285,430.03998993481287,,,,,,0
8866,8866,2024-01-05 10:00:00,0,2024-01-05 10:00:00,USER-8866,7829.919095143222,LoanReturned,834.4043946081401,720.3421572252432,0.0,0.553251564978258,0.2758080084777051,1.0292536586281003,0.0,1
8867,8867,2024-01-05 11:00:00,0,2024-01-05 11:00:00,USER-8867,23996.484836020292,Rejected,323.3750247986698,512.5676831318948,,,,,,0
8868,8868,2024-01-05 12:00:00,0,2024-01-05 12:00:00,USER-8868,3705.7341723603545,Rejected,768.2713458991241,668.1707689414695,,,,,,0
8869,8869,2024-01-05 13:00:00,0,2024-01-05 13:00:00,USER-8869,13686.740860354386,Rejected,742.0537414928192,652.0386827230782,,,,,,0
8870,8870,2024-01-05 14:00:00,1,2024-01-05 14:00:00,USER-8870,1668.8382229195827,Rejected,796.1582255313533,632.6072510174561,,,,,,0
8871,8871,2024-01-05 15:00:00,0,2024-01-05 15:00:00,USER-8871,11057.41458021921,Rejected,590.3692922128948,799.4363882661853,,,,,,0
8872,8872,2024-01-05 16:00:00,0,2024-01-05 16:00:00,USER-8872,21270.460675711878,Rejected,733.3389889266203,308.7395636837955,,,,,,0
8873,8873,2024-01-05 17:00:00,0,2024-01-05 17:00:00,USER-8873,3612.995111799621,Cancellation,328.2077836384588,337.42052096389403,,,,,,0
8874,8874,2024-01-05 18:00:00,1,2024-01-05 18:00:00,USER-8874,26761.70417658404,Rejected,341.73278421619386,697.177357692493,,,,,,0
8875,8875,2024-01-05 19:00:00,0,2024-01-05 19:00:00,USER-8875,27375.472245280765,Rejected,365.19273252227356,494.4392554385291,,,,,,0
8876,8876,2024-01-05 20:00:00,0,2024-01-05 20:00:00,USER-8876,4044.7208786289175,Rejected,803.1338748140145,842.5873174273983,,,,,,0
8877,8877,2024-01-05 21:00:00,0,2024-01-05 21:00:00,USER-8877,29731.240654897523,Rejected,333.64314216364687,419.0269973929092,,,,,,0
8878,8878,2024-01-05 22:00:00,0,2024-01-05 22:00:00,USER-8878,9628.357048469179,Rejected,355.082239684511,400.88047095046454,,,,,,0
8879,8879,2024-01-05 23:00:00,0,2024-01-05 23:00:00,USER-8879,3438.9484628165756,Rejected,811.7257214462398,623.5220035267648,,,,,,0
8880,8880,2024-01-06 00:00:00,0,2024-01-06 00:00:00,USER-8880,1146.9463204206058,LoanReturned,359.065920007753,453.68390338876907,0.0,1.4837165813963642,0.08872725776180507,0.8613620124735581,0.0,1
8881,8881,2024-01-06 01:00:00,0,2024-01-06 01:00:00,USER-8881,12847.163977152015,Rejected,778.3659642989556,487.2711417879617,,,,,,0
8882,8882,2024-01-06 02:00:00,0,2024-01-06 02:00:00,USER-8882,19264.48958547741,Rejected,734.0989334342576,806.5633781905639,,,,,,0
8883,8883,2024-01-06 03:00:00,0,2024-01-06 03:00:00,USER-8883,10633.198247196086,Rejected,322.15509369268483,314.43346775624957,,,,,,0
8884,8884,2024-01-06 04:00:00,0,2024-01-06 04:00:00,USER-8884,25264.803598764058,Rejected,312.0160682892965,592.1926809544686,,,,,,0
8885,8885,2024-01-06 05:00:00,0,2024-01-06 05:00:00,USER-8885,21781.58199138645,Cancellation,593.9136109324763,484.1946854107442,,,,,,0
8886,8886,2024-01-06 06:00:00,0,2024-01-06 06:00:00,USER-8886,11154.684427072947,Rejected,848.446472071722,490.295586774309,,,,,,0
8887,8887,2024-01-06 07:00:00,0,2024-01-06 07:00:00,USER-8887,22294.980331649534,Cancellation,783.3565880544426,436.2948454385738,,,,,,0
8888,8888,2024-01-06 08:00:00,0,2024-01-06 08:00:00,USER-8888,28274.144372108243,Rejected,470.51398835420656,374.16754772799106,,,,,,0
8889,8889,2024-01-06 09:00:00,0,2024-01-06 09:00:00,USER-8889,3699.7839577474956,Cancellation,512.4700787634719,318.9649139487825,,,,,,0
8890,8890,2024-01-06 10:00:00,0,2024-01-06 10:00:00,USER-8890,9877.01484457089,Rejected,513.3482979309556,843.2325284319746,,,,,,0
8891,8891,2024-01-06 11:00:00,0,2024-01-06 11:00:00,USER-8891,14436.452234384105,Rejected,703.7983487477582,663.2013138123815,,,,,,0
8892,8892,2024-01-06 12:00:00,4,2024-01-06 12:00:00,USER-8892,15441.713704888289,Rejected,487.6230139643109,727.4629186631994,,,,,,0
8893,8893,2024-01-06 13:00:00,0,2024-01-06 13:00:00,USER-8893,16723.673701696134,Rejected,381.2883837563934,335.7512646149668,,,,,,0
8894,8894,2024-01-06 14:00:00,0,2024-01-06 14:00:00,USER-8894,9718.180289620808,Rejected,710.9090747209527,308.1605774276274,,,,,,0
8895,8895,2024-01-06 15:00:00,0,2024-01-06 15:00:00,USER-8895,20350.529733488125,Rejected,551.9085900348075,630.1587780256943,,,,,,0
8896,8896,2024-01-06 16:00:00,0,2024-01-06 16:00:00,USER-8896,19707.45060236506,Cancellation,342.22829802755683,698.1072640784352,,,,,,0
8897,8897,2024-01-06 17:00:00,0,2024-01-06 17:00:00,USER-8897,17756.823681876802,Rejected,734.5287476706335,517.1764464239508,,,,,,0
8898,8898,2024-01-06 18:00:00,0,2024-01-06 18:00:00,USER-8898,4299.089929615422,Cancellation,621.9211951726261,513.2653097761602,,,,,,0
8899,8899,2024-01-06 19:00:00,2,2024-01-06 19:00:00,USER-8899,14832.068841782391,Rejected,569.1531288978314,511.4637367301567,,,,,,0
8900,8900,2024-01-06 20:00:00,0,2024-01-06 20:00:00,USER-8900,11330.579737191892,Cancellation,670.3387419310038,384.0157163785615,,,,,,0
8901,8901,2024-01-06 21:00:00,1,2024-01-06 21:00:00,USER-8901,15240.115625305556,Rejected,577.9522255512014,714.6524311604045,,,,,,0
8902,8902,2024-01-06 22:00:00,0,2024-01-06 22:00:00,USER-8902,27734.126629935756,LoanReturned,656.6310813936745,418.3560027872137,0.0,0.6847533219104446,0.5800507677674407,0.5453042442277534,0.0,1
8903,8903,2024-01-06 23:00:00,0,2024-01-06 23:00:00,USER-8903,14935.40895159384,LoanReturned,777.1186999509268,478.4257727869601,0.0,0.6369272159811847,0.8473577707627022,1.186550895698242,0.0,1
8904,8904,2024-01-07 00:00:00,0,2024-01-07 00:00:00,USER-8904,1405.4429633458435,Rejected,637.4329024611189,669.192855661071,,,,,,0
8905,8905,2024-01-07 01:00:00,0,2024-01-07 01:00:00,USER-8905,13726.265404439797,Rejected,662.7802738198511,300.05759093897893,,,,,,0
8906,8906,2024-01-07 02:00:00,0,2024-01-07 02:00:00,USER-8906,24798.79722143208,Rejected,637.620838181371,721.4414522779887,,,,,,0
8907,8907,2024-01-07 03:00:00,0,2024-01-07 03:00:00,USER-8907,23621.76677332688,Rejected,592.1488776983131,794.5021115467168,,,,,,0
8908,8908,2024-01-07 04:00:00,0,2024-01-07 04:00:00,USER-8908,15888.312132317249,Rejected,394.58482603650936,328.38955639479735,,,,,,0
8909,8909,2024-01-07 05:00:00,6,2024-01-07 05:00:00,USER-8909,8243.301372920145,Rejected,484.62270395737596,625.3930935531566,,,,,,0
8910,8910,2024-01-07 06:00:00,0,2024-01-07 06:00:00,USER-8910,14487.571224521807,LoanReturned,681.2099320469672,524.6524333978872,0.0,1.090330447444207,0.4285644317646148,0.7641242947204915,0.0,1
8911,8911,2024-01-07 07:00:00,0,2024-01-07 07:00:00,USER-8911,17347.364363127555,Cancellation,534.0118586859775,343.15486526640973,,,,,,0
8912,8912,2024-01-07 08:00:00,0,2024-01-07 08:00:00,USER-8912,29996.27170994988,LoanReturned,523.3709565510628,675.2270430261618,0.0,1.5645638180885866,1.0338105067368148,0.7216944915141245,0.0,1
