date,sku,category,sales_units,sales_revenue
2024-09-30,SKU_020,Плащи,40,208375.55267607264
2024-09-30,SKU_021,Куртки,79,873104.4882064626
2024-09-30,SKU_022,Жакеты,51,574235.4011199051
2024-09-30,SKU_023,Плащи,46,180555.98411213316
2024-09-30,SKU_024,Пальто,66,988061.3361719921
2024-09-30,SKU_025,Пальто,50,273407.6592789353
2024-09-30,SKU_026,Пуховики,50,734799.7212912244
2024-09-30,SKU_027,Пуховики,71,521387.16329272743
2024-09-30,SKU_028,Куртки,91,221099.01702134876
2024-09-30,SKU_029,Плащи,56,363211.8685634252
2024-09-30,SKU_030,Плащи,31,317643.5919146496
2024-09-30,SKU_031,Пуховики,67,726894.448304202
2024-09-30,SKU_032,Плащи,38,338281.68415866536
2024-09-30,SKU_033,Плащи,47,367595.51355415897
2024-09-30,SKU_034,Пальто,64,588007.0501073449
2024-09-30,SKU_035,Пуховики,73,708469.1909615445
2024-09-30,SKU_036,Жакеты,57,173912.314812542
2024-09-30,SKU_037,Пуховики,78,530829.6184462642
2024-09-30,SKU_038,Жакеты,46,236811.6430899007
2024-09-30,SKU_039,Пальто,48,597159.207981055
2024-09-30,SKU_040,Куртки,93,754593.4670452605
2024-09-30,SKU_041,Плащи,44,650518.0365918502
2024-09-30,SKU_042,Пальто,52,373605.32309251785
2024-09-30,SKU_043,Плащи,43,542385.4171296356
2024-09-30,SKU_044,Куртки,89,1101685.3096071256
2024-09-30,SKU_045,Куртки,77,304868.2615093949
2024-09-30,SKU_046,Пальто,55,473362.12536961393
2024-09-30,SKU_047,Куртки,81,894690.8855507985
2024-09-30,SKU_048,Жакеты,48,631615.8942037611
2024-09-30,SKU_049,Куртки,94,586321.7821567032
2024-09-30,SKU_050,Плащи,61,296651.15071947983
2024-09-30,SKU_051,Плащи,49,551002.2521630174
2024-09-30,SKU_052,Плащи,43,538511.0847921009
2024-09-30,SKU_053,Плащи,54,352763.523078794
2024-09-30,SKU_054,Жакеты,41,133262.10173172728
2024-09-30,SKU_055,Пуховики,78,1109690.5901924584
2024-09-30,SKU_056,Пальто,72,516127.4117379209
2024-09-30,SKU_057,Плащи,43,375423.0049448614
2024-09-30,SKU_058,Куртки,86,1108559.8984043926
2024-09-30,SKU_059,Плащи,48,517630.6330325112
2024-09-30,SKU_060,Куртки,78,901509.144910143
2024-09-30,SKU_061,Куртки,91,429331.7273327153
2024-09-30,SKU_062,Плащи,43,388669.41736960935
2024-09-30,SKU_063,Жакеты,59,651666.634297678
2024-09-30,SKU_064,Куртки,83,412605.4735192863
2024-09-30,SKU_065,Куртки,72,307757.81176179624
2024-09-30,SKU_066,Плащи,36,531654.7846781758
2024-09-30,SKU_067,Куртки,87,758315.1930275172
2024-09-30,SKU_068,Куртки,91,490560.91382437386
2024-09-30,SKU_069,Плащи,37,553198.0295835616
2024-09-30,SKU_070,Плащи,48,698421.6752042072
2024-09-30,SKU_071,Пальто,52,481406.37463839795
2024-09-30,SKU_072,Жакеты,40,538970.8984584566
2024-09-30,SKU_073,Жакеты,46,204846.85078814486
2024-09-30,SKU_074,Куртки,101,568158.0859535348
2024-09-30,SKU_075,Жакеты,48,533023.2859030092
2024-09-30,SKU_076,Куртки,77,1001507.8033805443
2024-09-30,SKU_077,Пальто,65,853594.0266369882
2024-09-30,SKU_078,Плащи,51,370188.888282012
2024-09-30,SKU_079,Плащи,43,582263.4852073765
2024-09-30,SKU_080,Плащи,48,626979.3520309279
2024-09-30,SKU_081,Жакеты,69,977264.5898161898
2024-09-30,SKU_082,Пальто,64,781403.4217268011
2024-09-30,SKU_083,Жакеты,45,481358.1290078237
2024-09-30,SKU_084,Жакеты,54,515642.00824839115
2024-09-30,SKU_085,Пальто,60,410380.55791815964
2024-09-30,SKU_086,Пальто,59,839082.350365116
2024-09-30,SKU_087,Пальто,59,864800.1627913284
2024-09-30,SKU_088,Пальто,46,261784.74289300447
2024-09-30,SKU_089,Плащи,42,250728.6677480388
2024-09-30,SKU_090,Пуховики,75,623473.409746571
2024-09-30,SKU_091,Пуховики,63,493259.37310573657
2024-09-30,SKU_092,Пальто,58,865820.9268085589
2024-09-30,SKU_093,Пуховики,74,317240.0930756063
2024-09-30,SKU_094,Пуховики,81,181033.35788714347
2024-09-30,SKU_095,Пальто,74,623125.754006464
2024-09-30,SKU_096,Пуховики,76,328676.8367106728
2024-09-30,SKU_097,Жакеты,57,385553.3693758992
2024-09-30,SKU_098,Куртки,81,945611.5607785601
2024-09-30,SKU_099,Куртки,77,875660.8641763814
2024-09-30,SKU_100,Пальто,61,366292.2079389447
2024-09-30,SKU_101,Плащи,49,443598.1268634709
2024-09-30,SKU_102,Пальто,68,585791.6439254638
2024-09-30,SKU_103,Плащи,56,575250.1460393318
2024-09-30,SKU_104,Куртки,87,457272.31684291566
2024-09-30,SKU_105,Пальто,55,531757.6560057888
2024-09-30,SKU_106,Жакеты,52,765731.5721939061
2024-09-30,SKU_107,Пуховики,73,607918.3031585228
2024-09-30,SKU_108,Плащи,55,757860.6332187661
2024-09-30,SKU_109,Пуховики,68,520004.61911121896
2024-09-30,SKU_110,Пуховики,70,458571.3510021549
2024-09-30,SKU_111,Пальто,58,602407.9349710459
2024-09-30,SKU_112,Пуховики,79,844985.0092740033
2024-09-30,SKU_113,Жакеты,58,767582.344064215
2024-09-30,SKU_114,Пуховики,60,299544.50922841317
2024-09-30,SKU_115,Пальто,60,509370.83631010674
2024-09-30,SKU_116,Жакеты,43,405750.34735793335
2024-09-30,SKU_117,Куртки,86,1031243.3879944534
2024-09-30,SKU_118,Пуховики,70,179679.4322965347
2024-09-30,SKU_119,Пальто,68,1015182.6515448495
2024-09-30,SKU_120,Куртки,81,656851.573232463
2024-09-30,SKU_121,Куртки,90,507085.5999022075
2024-09-30,SKU_122,Плащи,42,566387.7361573774
2024-09-30,SKU_123,Жакеты,51,597737.5470939854
2024-09-30,SKU_124,Пуховики,89,1280704.127006714
2024-09-30,SKU_125,Пальто,65,409484.00744658406
2024-09-30,SKU_126,Плащи,45,413367.5055987616
2024-09-30,SKU_127,Жакеты,44,415351.29236571956
2024-09-30,SKU_128,Плащи,45,663493.9764738868
2024-09-30,SKU_129,Жакеты,47,140036.56241974432
2024-09-30,SKU_130,Жакеты,46,274806.8175337348
2024-09-30,SKU_131,Пуховики,79,354065.62899140536
2024-09-30,SKU_132,Жакеты,48,263528.3106994578
2024-09-30,SKU_133,Плащи,52,432049.1950107894
2024-09-30,SKU_134,Жакеты,50,342246.46361113206
2024-09-30,SKU_135,Пуховики,66,470645.27852252714
2024-09-30,SKU_136,Пуховики,85,1102855.520502574
2024-09-30,SKU_137,Плащи,47,662240.2860694183
2024-09-30,SKU_138,Куртки,86,250725.2342897901
2024-09-30,SKU_139,Куртки,88,415003.012951972
2024-09-30,SKU_140,Жакеты,66,707841.1374350354
2024-09-30,SKU_141,Пальто,53,353107.6323130569
2024-09-30,SKU_142,Жакеты,59,312943.5188364896
2024-09-30,SKU_143,Плащи,50,291938.88247231016
2024-09-30,SKU_144,Плащи,50,309657.9967550903
2024-09-30,SKU_145,Плащи,44,573439.1226969138
2024-09-30,SKU_146,Плащи,56,211460.329289797
2024-09-30,SKU_147,Плащи,61,684166.420549724
2024-09-30,SKU_148,Пуховики,69,633879.5192863932
2024-09-30,SKU_149,Куртки,73,427388.1263217607
2024-09-30,SKU_150,Плащи,58,432514.7657604925
2024-10-31,SKU_001,Плащи,38,252011.1320100256
2024-10-31,SKU_002,Жакеты,61,841114.9541457829
2024-10-31,SKU_003,Пуховики,71,393178.06618201843
2024-10-31,SKU_004,Жакеты,60,625198.2940222626
2024-10-31,SKU_005,Жакеты,66,132446.48346198097
2024-10-31,SKU_006,Куртки,86,566171.981381601
2024-10-31,SKU_007,Пуховики,78,465048.19577224145
2024-10-31,SKU_008,Пуховики,76,314679.9829052264
2024-10-31,SKU_009,Пуховики,65,581305.5593722485
2024-10-31,SKU_010,Жакеты,46,381928.32287267194
2024-10-31,SKU_011,Плащи,40,440066.7371029406
2024-10-31,SKU_012,Пуховики,66,363155.7823991314
2024-10-31,SKU_013,Жакеты,51,263855.2212502743
2024-10-31,SKU_014,Куртки,99,414590.5712765616
2024-10-31,SKU_015,Плащи,37,179225.5896146468
2024-10-31,SKU_016,Куртки,89,823724.0163340637
2024-10-31,SKU_017,Плащи,47,340743.9005164629
2024-10-31,SKU_018,Жакеты,56,159241.55589533856
2024-10-31,SKU_019,Пальто,62,328655.8236310818
2024-10-31,SKU_020,Плащи,50,260469.44084509078
2024-10-31,SKU_021,Куртки,81,895208.3993002971
2024-10-31,SKU_022,Жакеты,55,619273.471795976
2024-10-31,SKU_023,Плащи,43,168780.59384395054
2024-10-31,SKU_024,Пальто,61,913208.2046438109
2024-10-31,SKU_025,Пальто,59,322621.0379491436
2024-10-31,SKU_026,Пуховики,66,969935.6321044161
2024-10-31,SKU_027,Пуховики,71,521387.16329272743
2024-10-31,SKU_028,Куртки,76,184654.12410574182
2024-10-31,SKU_029,Плащи,45,291866.6800956095
2024-10-31,SKU_030,Плащи,45,461095.5366502978
2024-10-31,SKU_031,Пуховики,93,1008972.890929713
2024-10-31,SKU_032,Плащи,42,373890.2824911565
2024-10-31,SKU_033,Плащи,41,320668.4267174578
2024-10-31,SKU_034,Пальто,47,431817.6774225814
2024-10-31,SKU_035,Пуховики,86,834634.937297162
2024-10-31,SKU_036,Жакеты,58,176963.4080548673
2024-10-31,SKU_037,Пуховики,63,428746.99951429025
2024-10-31,SKU_038,Жакеты,50,257403.95988032682
2024-10-31,SKU_039,Пальто,66,821093.9109739506
2024-10-31,SKU_040,Куртки,91,738365.6505496635
2024-10-31,SKU_041,Плащи,46,680087.0382551161
2024-10-31,SKU_042,Пальто,65,467006.6538656473
2024-10-31,SKU_043,Плащи,48,605453.4888888956
2024-10-31,SKU_044,Куртки,87,1076928.3363575274
2024-10-31,SKU_045,Куртки,96,380095.494868856
2024-10-31,SKU_046,Пальто,53,456148.9571743552
2024-10-31,SKU_047,Куртки,76,839463.0531093912
2024-10-31,SKU_048,Жакеты,46,605298.5652786044
2024-10-31,SKU_049,Куртки,91,567609.3848538296
2024-10-31,SKU_050,Плащи,30,145894.00855056383
2024-10-31,SKU_051,Плащи,37,416062.92510268657
2024-10-31,SKU_052,Плащи,45,563558.1119917335
2024-10-31,SKU_053,Плащи,56,365828.83874837897
2024-10-31,SKU_054,Жакеты,56,182016.5291945543
2024-10-31,SKU_055,Пуховики,77,1095463.7877540935
2024-10-31,SKU_056,Пальто,61,437274.6127224052
2024-10-31,SKU_057,Плащи,51,445269.1453997193
2024-10-31,SKU_058,Куртки,92,1185901.2866651642
2024-10-31,SKU_059,Плащи,44,474494.7469464686
2024-10-31,SKU_060,Куртки,109,1259801.240964174
2024-10-31,SKU_061,Куртки,96,452921.38268066663
2024-10-31,SKU_062,Плащи,37,334436.47541105916
2024-10-31,SKU_063,Жакеты,49,541214.6623828174
2024-10-31,SKU_064,Куртки,87,432490.0746527459
2024-10-31,SKU_065,Куртки,93,397520.5068589868
2024-10-31,SKU_066,Плащи,56,827018.5539438291
2024-10-31,SKU_067,Куртки,94,819329.0591331795
2024-10-31,SKU_068,Куртки,100,539077.9272795317
2024-10-31,SKU_069,Плащи,50,747564.9048426508
2024-10-31,SKU_070,Плащи,48,698421.6752042072
2024-10-31,SKU_071,Пальто,58,536953.2640197516
2024-10-31,SKU_072,Жакеты,57,768033.5303033007
2024-10-31,SKU_073,Жакеты,60,267191.5445062759
2024-10-31,SKU_074,Куртки,79,444400.87911217083
2024-10-31,SKU_075,Жакеты,52,577441.8930615934
2024-10-31,SKU_076,Куртки,89,1157586.94156972
2024-10-31,SKU_077,Пальто,76,998048.4003755554
2024-10-31,SKU_078,Плащи,41,297602.83175612736
2024-10-31,SKU_079,Плащи,52,704132.5867624088
2024-10-31,SKU_080,Плащи,53,692289.7012008162
2024-10-31,SKU_081,Жакеты,41,580693.451919765
2024-10-31,SKU_082,Пальто,58,708146.8509399135
2024-10-31,SKU_083,Жакеты,45,481358.1290078237
2024-10-31,SKU_084,Жакеты,54,515642.00824839115
2024-10-31,SKU_085,Пальто,56,383021.85405694897
2024-10-31,SKU_086,Пальто,54,767973.6766053603
2024-10-31,SKU_087,Пальто,66,967403.5719360622
2024-10-31,SKU_088,Пальто,61,347149.33296681027
2024-10-31,SKU_089,Плащи,52,310425.96959280997
2024-10-31,SKU_090,Пуховики,61,507091.7065938777
2024-10-31,SKU_091,Пуховики,76,595043.0532704124
2024-10-31,SKU_092,Пальто,71,1059884.2379897875
2024-10-31,SKU_093,Пуховики,65,278656.83851235686
2024-10-31,SKU_094,Пуховики,71,158683.56061712574
2024-10-31,SKU_095,Пальто,46,387348.4416796939
2024-10-31,SKU_096,Пуховики,70,302728.6653914092
2024-10-31,SKU_097,Жакеты,42,284091.9563822415
2024-10-31,SKU_098,Куртки,84,980634.2111777661
2024-10-31,SKU_099,Куртки,87,989383.0543291582
2024-10-31,SKU_100,Пальто,68,408325.7399975121
2024-10-31,SKU_101,Плащи,47,425492.0808690435
2024-10-31,SKU_102,Пальто,54,465187.48194080946
2024-10-31,SKU_103,Плащи,49,503343.8777844153
2024-10-31,SKU_104,Куртки,85,446760.3095591705
2024-10-31,SKU_105,Пальто,59,570430.9400789371
2024-10-31,SKU_106,Жакеты,52,765731.5721939061
2024-10-31,SKU_107,Пуховики,76,632901.2471239417
2024-10-31,SKU_108,Плащи,39,537392.0853733069
2024-10-31,SKU_109,Пуховики,69,527651.7458628545
2024-10-31,SKU_110,Пуховики,66,432367.2738020317
2024-10-31,SKU_111,Пальто,58,602407.9349710459
2024-10-31,SKU_112,Пуховики,62,663152.7920884583
2024-10-31,SKU_113,Жакеты,56,741113.9873723455
2024-10-31,SKU_114,Пуховики,83,414369.9044326382
2024-10-31,SKU_115,Пальто,57,483902.29449460143
2024-10-31,SKU_116,Жакеты,56,528419.0570242853
2024-10-31,SKU_117,Куртки,97,1163146.6120402555
2024-10-31,SKU_118,Пуховики,87,223315.86585426456
2024-10-31,SKU_119,Пальто,66,985324.3382641186
2024-10-31,SKU_120,Куртки,65,527103.1143223469
2024-10-31,SKU_121,Куртки,86,484548.46212877607
2024-10-31,SKU_122,Плащи,38,512446.0469995319
2024-10-31,SKU_123,Жакеты,63,738381.675821982
2024-10-31,SKU_124,Пуховики,70,1007295.3807917974
2024-10-31,SKU_125,Пальто,72,453582.2851716008
2024-10-31,SKU_126,Плащи,36,330694.00447900925
2024-10-31,SKU_127,Жакеты,45,424791.0944649404
2024-10-31,SKU_128,Плащи,40,589772.4235323437
2024-10-31,SKU_129,Жакеты,55,163872.57304438166
2024-10-31,SKU_130,Жакеты,56,334547.4300410684
2024-10-31,SKU_131,Пуховики,79,354065.62899140536
2024-10-31,SKU_132,Жакеты,48,263528.3106994578
2024-10-31,SKU_133,Плащи,42,348962.81135486835
2024-10-31,SKU_134,Жакеты,45,308021.8172500188
2024-10-31,SKU_135,Пуховики,69,492038.2457280966
2024-10-31,SKU_136,Пуховики,65,843360.1039137332
2024-10-31,SKU_137,Плащи,42,591789.1918067142
2024-10-31,SKU_138,Куртки,85,247809.82458874604
2024-10-31,SKU_139,Куртки,86,405571.12629397266
2024-10-31,SKU_140,Жакеты,52,557693.0173730581
2024-10-31,SKU_141,Пальто,64,426394.12203840836
2024-10-31,SKU_142,Жакеты,44,233381.60726789056
2024-10-31,SKU_143,Плащи,52,303616.4377712026
2024-10-31,SKU_144,Плащи,48,297271.6768848867
2024-10-31,SKU_145,Плащи,49,638602.6593670177
2024-10-31,SKU_146,Плащи,58,219012.48390728974
2024-10-31,SKU_147,Плащи,41,459849.5613530932
2024-10-31,SKU_148,Пуховики,83,762492.7550836324
2024-10-31,SKU_149,Куртки,86,503498.3405982387
2024-10-31,SKU_150,Плащи,52,387771.8589576829
2024-11-30,SKU_001,Плащи,29,192324.28495501954
2024-11-30,SKU_002,Жакеты,42,579128.3290839817
2024-11-30,SKU_003,Пуховики,104,575922.801168027
2024-11-30,SKU_004,Жакеты,43,448058.77738262154
2024-11-30,SKU_005,Жакеты,49,98331.48014601618
2024-11-30,SKU_006,Куртки,111,730756.8596902059
2024-11-30,SKU_007,Пуховики,115,685647.9809462534
2024-11-30,SKU_008,Пуховики,112,463738.92217612313
2024-11-30,SKU_009,Пуховики,116,1037406.8444181666
2024-11-30,SKU_010,Жакеты,53,440047.85026633943
2024-11-30,SKU_011,Плащи,25,275041.71068933787
2024-11-30,SKU_012,Пуховики,106,583250.1959743625
2024-11-30,SKU_013,Жакеты,36,186250.74441195832
2024-11-30,SKU_014,Куртки,104,435529.48901780206
2024-11-30,SKU_015,Плащи,20,96878.69708899828
2024-11-30,SKU_016,Куртки,90,832979.3423602892
2024-11-30,SKU_017,Плащи,34,246495.58760765404
2024-11-30,SKU_018,Жакеты,51,145023.55983325475
2024-11-30,SKU_019,Пальто,94,498284.6358277692
2024-11-30,SKU_020,Плащи,23,119815.94278874176
2024-11-30,SKU_021,Куртки,113,1248870.976801649
2024-11-30,SKU_022,Жакеты,34,382823.6007466034
2024-11-30,SKU_023,Плащи,34,133454.42303940275
2024-11-30,SKU_024,Пальто,83,1242561.9833678082
2024-11-30,SKU_025,Пальто,89,486665.6335165048
2024-11-30,SKU_026,Пуховики,120,1763519.3310989384
2024-11-30,SKU_027,Пуховики,119,873874.2596033037
2024-11-30,SKU_028,Куртки,106,257543.9099369557
2024-11-30,SKU_029,Плащи,25,162148.15560867195
2024-11-30,SKU_030,Плащи,31,317643.5919146496
2024-11-30,SKU_031,Пуховики,118,1280202.1626850122
2024-11-30,SKU_032,Плащи,25,222553.73957806933
2024-11-30,SKU_033,Плащи,30,234635.43418350574
2024-11-30,SKU_034,Пальто,84,771759.2532658902
2024-11-30,SKU_035,Пуховики,111,1077261.3725579649
2024-11-30,SKU_036,Жакеты,40,122043.72969301192
2024-11-30,SKU_037,Пуховики,128,871105.014886177
2024-11-30,SKU_038,Жакеты,39,200775.08870665493
2024-11-30,SKU_039,Пальто,95,1181877.5991291713
2024-11-30,SKU_040,Куртки,120,973668.9897358199
2024-11-30,SKU_041,Плащи,20,295690.0166326592
2024-11-30,SKU_042,Пальто,103,740025.9284332566
2024-11-30,SKU_043,Плащи,11,138749.7578703719
2024-11-30,SKU_044,Куртки,116,1435904.4484767031
2024-11-30,SKU_045,Куртки,114,451363.40015676647
2024-11-30,SKU_046,Пальто,89,765985.9846890116
2024-11-30,SKU_047,Куртки,104,1148738.9147812722
2024-11-30,SKU_048,Жакеты,37,486870.5851153992
2024-11-30,SKU_049,Куртки,106,661171.3713681971
2024-11-30,SKU_050,Плащи,19,92399.53874869044
2024-11-30,SKU_051,Плащи,32,359838.2054942154
2024-11-30,SKU_052,Плащи,26,325611.3535952238
2024-11-30,SKU_053,Плащи,31,202512.39287856693
2024-11-30,SKU_054,Жакеты,45,146263.28238848117
2024-11-30,SKU_055,Пуховики,113,1607628.6755352283
2024-11-30,SKU_056,Пальто,94,673833.0097689523
2024-11-30,SKU_057,Плащи,41,357961.4698311469
2024-11-30,SKU_058,Куртки,112,1443705.9142010696
2024-11-30,SKU_059,Плащи,33,355871.0602098514
2024-11-30,SKU_060,Куртки,108,1248243.431414044
2024-11-30,SKU_061,Куртки,104,490664.8312373889
2024-11-30,SKU_062,Плащи,29,262125.88613299234
2024-11-30,SKU_063,Жакеты,41,452853.0848509288
2024-11-30,SKU_064,Куртки,112,556768.8317368682
2024-11-30,SKU_065,Куртки,113,483008.7879039302
2024-11-30,SKU_066,Плащи,32,472582.0308250452
2024-11-30,SKU_067,Куртки,114,993654.3908636433
2024-11-30,SKU_068,Куртки,113,609158.0578258708
2024-11-30,SKU_069,Плащи,25,373782.4524213254
2024-11-30,SKU_070,Плащи,29,421963.0954358752
2024-11-30,SKU_071,Пальто,95,879492.4152047655
2024-11-30,SKU_072,Жакеты,34,458125.2636896882
2024-11-30,SKU_073,Жакеты,45,200393.65837970693
2024-11-30,SKU_074,Куртки,103,579408.7411209316
2024-11-30,SKU_075,Жакеты,50,555232.5894823013
2024-11-30,SKU_076,Куртки,105,1365692.4591552876
2024-11-30,SKU_077,Пальто,87,1142502.7741141226
2024-11-30,SKU_078,Плащи,29,210499.56392506568
2024-11-30,SKU_079,Плащи,28,379148.31594898936
2024-11-30,SKU_080,Плащи,24,313489.67601546395
2024-11-30,SKU_081,Жакеты,35,495713.9223705311
2024-11-30,SKU_082,Пальто,97,1184314.5610546828
2024-11-30,SKU_083,Жакеты,39,417177.0451401139
2024-11-30,SKU_084,Жакеты,42,401054.89530430426
2024-11-30,SKU_085,Пальто,89,608731.1609119368
2024-11-30,SKU_086,Пальто,95,1351064.8014353563
2024-11-30,SKU_087,Пальто,81,1187268.0201033491
2024-11-30,SKU_088,Пальто,109,620316.0212029889
2024-11-30,SKU_089,Плащи,33,197001.09608774478
2024-11-30,SKU_090,Пуховики,124,1030809.3707809973
2024-11-30,SKU_091,Пуховики,106,829928.4690350489
2024-11-30,SKU_092,Пальто,90,1343515.2312546603
2024-11-30,SKU_093,Пуховики,113,484434.1961830204
2024-11-30,SKU_094,Пуховики,127,283842.42532922496
2024-11-30,SKU_095,Пальто,79,665228.8454933873
2024-11-30,SKU_096,Пуховики,116,501664.6455057638
2024-11-30,SKU_097,Жакеты,38,257035.57958393282
2024-11-30,SKU_098,Куртки,119,1389231.799168502
2024-11-30,SKU_099,Куртки,118,1341921.8438027662
2024-11-30,SKU_100,Пальто,77,462368.85264424165
2024-11-30,SKU_101,Плащи,30,271590.6899164107
2024-11-30,SKU_102,Пальто,77,663322.8909155987
2024-11-30,SKU_103,Плащи,36,369803.66531099903
2024-11-30,SKU_104,Куртки,124,651744.4515922016
2024-11-30,SKU_105,Пальто,89,860480.5706275492
2024-11-30,SKU_106,Жакеты,50,736280.3578787559
2024-11-30,SKU_107,Пуховики,131,1090921.886489952
2024-11-30,SKU_108,Плащи,27,372040.67448921246
2024-11-30,SKU_109,Пуховики,136,1040009.2382224379
2024-11-30,SKU_110,Пуховики,140,917142.7020043097
2024-11-30,SKU_111,Пальто,94,976316.3084013503
2024-11-30,SKU_112,Пуховики,117,1251433.4947475744
2024-11-30,SKU_113,Жакеты,44,582303.8472211286
2024-11-30,SKU_114,Пуховики,128,639028.2863539481
2024-11-30,SKU_115,Пальто,102,865930.4217271815
2024-11-30,SKU_116,Жакеты,46,434058.5111270915
2024-11-30,SKU_117,Куртки,112,1343014.6448299857
2024-11-30,SKU_118,Пуховики,136,349091.46846183884
2024-11-30,SKU_119,Пальто,80,1194332.5312292348
2024-11-30,SKU_120,Куртки,95,770381.4747788146
2024-11-30,SKU_121,Куртки,122,687382.702089659
2024-11-30,SKU_122,Плащи,35,471989.7801311478
2024-11-30,SKU_123,Жакеты,46,539135.8267906535
2024-11-30,SKU_124,Пуховики,117,1683622.2793234328
2024-11-30,SKU_125,Пальто,80,503980.3168573342
2024-11-30,SKU_126,Плащи,25,229648.61422153423
2024-11-30,SKU_127,Жакеты,39,368152.281869615
2024-11-30,SKU_128,Плащи,37,545539.491767418
2024-11-30,SKU_129,Жакеты,40,119180.05312318666
2024-11-30,SKU_130,Жакеты,38,227014.32752786786
2024-11-30,SKU_131,Пуховики,135,605048.8596688573
2024-11-30,SKU_132,Жакеты,51,279998.83011817397
2024-11-30,SKU_133,Плащи,29,240950.51260217102
2024-11-30,SKU_134,Жакеты,39,266952.241616683
2024-11-30,SKU_135,Пуховики,142,1012600.4477302857
2024-11-30,SKU_136,Пуховики,102,1323426.624603089
2024-11-30,SKU_137,Плащи,24,338165.25246097957
2024-11-30,SKU_138,Куртки,109,317779.65741380374
2024-11-30,SKU_139,Куртки,96,452730.55958396953
2024-11-30,SKU_140,Жакеты,53,568417.8830917708
2024-11-30,SKU_141,Пальто,84,559642.2851754109
2024-11-30,SKU_142,Жакеты,45,238685.73470579716
2024-11-30,SKU_143,Плащи,26,151808.2188856013
2024-11-30,SKU_144,Плащи,25,154828.99837754515
2024-11-30,SKU_145,Плащи,30,390981.22002062306
2024-11-30,SKU_146,Плащи,24,90625.855409913
2024-11-30,SKU_147,Плащи,24,269180.231035957
2024-11-30,SKU_148,Пуховики,113,1038092.5460777164
2024-11-30,SKU_149,Куртки,110,644009.5054163518
2024-11-30,SKU_150,Плащи,23,171514.47607743667
2024-12-31,SKU_001,Плащи,28,185692.41306001888
2024-12-31,SKU_002,Жакеты,52,717016.0264849297
2024-12-31,SKU_003,Пуховики,136,753129.8169120352
2024-12-31,SKU_004,Жакеты,43,448058.77738262154
2024-12-31,SKU_005,Жакеты,42,84284.12583944244
2024-12-31,SKU_006,Куртки,130,855841.3672047456
2024-12-31,SKU_007,Пуховики,152,906247.7661202654
2024-12-31,SKU_008,Пуховики,154,637641.0179921694
2024-12-31,SKU_009,Пуховики,152,1359360.6926858732
2024-12-31,SKU_010,Жакеты,52,431745.0606386727
2024-12-31,SKU_011,Плащи,26,286043.3791169114
2024-12-31,SKU_012,Пуховики,141,775832.8078526899
2024-12-31,SKU_013,Жакеты,60,310417.9073532639
2024-12-31,SKU_014,Куртки,133,556975.2119169969
2024-12-31,SKU_015,Плащи,29,140474.11077904748
2024-12-31,SKU_016,Куртки,126,1166171.0793044048
2024-12-31,SKU_017,Плащи,29,210246.23648888138
2024-12-31,SKU_018,Жакеты,45,127961.9645587542
2024-12-31,SKU_019,Пальто,109,577798.1415449664
2024-12-31,SKU_020,Плащи,26,135444.1092394472
2024-12-31,SKU_021,Куртки,125,1381494.443364656
2024-12-31,SKU_022,Жакеты,51,574235.4011199051
2024-12-31,SKU_023,Плащи,31,121679.03277122017
2024-12-31,SKU_024,Пальто,104,1556945.1357861694
2024-12-31,SKU_025,Пальто,91,497601.9398876622
2024-12-31,SKU_026,Пуховики,142,2086831.2084670772
2024-12-31,SKU_027,Пуховики,128,939965.5901615368
2024-12-31,SKU_028,Куртки,133,323144.7171850482
2024-12-31,SKU_029,Плащи,28,181605.9342817126
2024-12-31,SKU_030,Плащи,28,286903.8894712964
2024-12-31,SKU_031,Пуховики,134,1453788.896608404
2024-12-31,SKU_032,Плащи,31,275966.637076806
2024-12-31,SKU_033,Плащи,25,195529.52848625477
2024-12-31,SKU_034,Пальто,113,1038199.9478457808
2024-12-31,SKU_035,Пуховики,136,1319887.8078187678
2024-12-31,SKU_036,Жакеты,49,149503.5688739396
2024-12-31,SKU_037,Пуховики,135,918743.5703877648
2024-12-31,SKU_038,Жакеты,55,283144.3558683595
2024-12-31,SKU_039,Пальто,87,1082351.0644656622
2024-12-31,SKU_040,Куртки,118,957441.173240223
2024-12-31,SKU_041,Плащи,30,443535.02494898875
2024-12-31,SKU_042,Пальто,100,718471.775177919
2024-12-31,SKU_043,Плащи,35,441476.50231481966
2024-12-31,SKU_044,Куртки,106,1312119.5822287116
2024-12-31,SKU_045,Куртки,136,538468.6177308793
2024-12-31,SKU_046,Пальто,103,886478.1620558224
2024-12-31,SKU_047,Куртки,135,1491151.4759179975
2024-12-31,SKU_048,Жакеты,38,500029.2495779776
2024-12-31,SKU_049,Куртки,122,760970.8236501892
2024-12-31,SKU_050,Плащи,33,160483.40940562022
2024-12-31,SKU_051,Плащи,40,449797.7568677693
2024-12-31,SKU_052,Плащи,34,425799.4623937542
2024-12-31,SKU_053,Плащи,26,169849.10370460452
2024-12-31,SKU_054,Жакеты,52,169015.34853780046
2024-12-31,SKU_055,Пуховики,121,1721443.095042147
2024-12-31,SKU_056,Пальто,80,573474.9019310232
2024-12-31,SKU_057,Плащи,33,288115.329376289
2024-12-31,SKU_058,Куртки,127,1637059.3848529984
2024-12-31,SKU_059,Плащи,31,334303.11716683017
2024-12-31,SKU_060,Куртки,137,1583419.9083678152
2024-12-31,SKU_061,Куртки,143,674664.1429514097
